time;potencia;rotacao;t1r;t2r;t3r;t4r;g1r;g2r;g3r;g4r
28/01/2023 21:00;134,15544;3600,6843;33,42094;32,802307;67,84758;46,429688;33,050926;26,400606;55,373802;44,26327
28/01/2023 21:10;134,27972;3601,0315;32,919716;32,83897;67,67763;46,820152;32,750397;26,825298;55,653458;44,527767
28/01/2023 21:20;134,23856;3600,4873;33,853443;33,368496;66,470474;45,98806;33,151917;26,927298;55,390846;43,902676
28/01/2023 21:30;134,35927;3600,2717;34,30539;33,621933;67,64999;47,468475;33,400543;27,293713;54,975025;44,188965
28/01/2023 21:40;134,23712;3600,5898;33,360634;33,753685;67,95967;45,976593;33,26832;27,259949;55,40487;43,837887
28/01/2023 21:50;134,31656;3599,2947;33,70652;34,58341;67,82398;45,74781;32,961666;27,235294;54,84044;44,07505
28/01/2023 22:00;134,58693;3598,8804;32,88648;34,018105;66,820274;45,038097;33,38748;26,896112;54,81167;43,183342
28/01/2023 22:10;134,75334;3600,467;32,64919;33,648457;66,97617;45,727264;33,521946;26,942503;55,136063;43,732677
28/01/2023 22:20;134,581;3601,4658;31,971033;33,91145;66,6661;46,022636;33,006676;26,70875;54,657574;44,250538
28/01/2023 22:30;134,53624;3600,1245;32,874466;33,715923;66,38634;46,656113;33,196552;27,010502;55,616165;44,778564
28/01/2023 22:40;134,37605;3600,4336;33,622356;33,82887;67,90234;45,668926;32,828484;26,450073;55,85777;44,38134
28/01/2023 22:50;134,29257;3599,5178;32,99529;33,631126;67,84333;45,94825;32,50738;26,724266;55,303745;44,182613
28/01/2023 23:00;134,69193;3598,9834;32,447952;34,083466;67,56551;45,870457;33,26373;26,46426;56,198994;44,144913
28/01/2023 23:10;134,7681;3598,944;33,13778;35,275127;68,52915;46,07645;33,064392;26,673246;55,935158;44,336666
28/01/2023 23:20;134,40414;3601,0137;33,296696;34,130505;68,098;46,170265;33,176613;26,719212;56,41808;45,164444
28/01/2023 23:30;134,18686;3600,388;33,479507;34,038704;67,42282;45,711803;32,925526;26,540895;55,850758;43,908123
28/01/2023 23:40;134,67259;3599,7607;33,867916;34,31927;68,045235;45,99295;33,216774;26,835953;55,676422;44,060856
28/01/2023 23:50;134,65862;3600,1235;32,445408;34,76979;66,99816;46,80451;32,959915;27,233988;55,241413;44,29405
29/01/2023 00:00;134,7189;3599,6895;31,576832;35,29886;67,254395;45,769444;32,709396;26,873013;55,785347;44,20753
29/01/2023 00:10;134,64589;3600,0173;31,660995;34,988785;67,73245;45,94645;33,440037;26,174778;55,80608;44,067303
29/01/2023 00:20;134,6419;3599,793;32,660995;34,60959;67,2954;46,060787;33,501846;27,211573;56,02691;44,636005
29/01/2023 00:30;134,54573;3600,5063;32,956474;35,803764;67,28246;46,422333;32,989273;26,964666;55,62978;44,40749
29/01/2023 00:40;134,4612;3601,202;32,96861;35,5747;66,43554;46,291615;33,47166;27,012217;55,58274;43,77615
29/01/2023 00:50;134,24109;3600,7847;33,068836;35,704388;66,871956;46,14245;33,10958;26,528547;55,363213;43,62853
29/01/2023 01:00;134,27396;3599,7073;33,564014;33,769318;66,60266;46,183746;32,614807;27,02421;55,42725;44,42813
29/01/2023 01:10;134,34348;3600,6687;33,209915;34,83258;67,38734;47,26916;32,99438;26,453455;56,11539;44,353447
29/01/2023 01:20;134,0779;3600,9543;33,995934;34,697647;67,68432;46,3675;32,953537;26,647161;55,25645;44,05909
29/01/2023 01:30;134,31247;3599,9197;32,435684;34,22461;68,3758;46,64577;33,248417;26,403759;55,991226;44,515057
29/01/2023 01:40;134,39603;3599,8555;32,929268;35,619915;67,62922;46,11399;33,666935;26,873297;55,27448;44,009605
29/01/2023 01:50;134,2408;3601,004;33,59544;35,17007;67,597;45,68608;32,19203;26,533703;56,000294;44,379333
29/01/2023 02:00;134,37646;3600,434;35,134003;34,003735;67,09967;45,628143;32,567287;26,022985;55,522144;44,508728
29/01/2023 02:10;134,43486;3600,9058;34,677654;33,560425;66,69496;46,316803;32,92761;26,87105;55,53749;44,069687
29/01/2023 02:20;134,18768;3600,365;36,71863;33,726818;65,950165;45,98934;32,622528;26,548311;55,807312;44,463093
29/01/2023 02:30;134,35596;3601,012;34,831055;33,989532;66,92086;45,470604;33,158165;25,868011;55,96093;43,44925
29/01/2023 02:40;134,19235;3600,3967;34,84132;34,09292;68,014946;45,327904;32,561375;26,48822;55,398605;44,213345
29/01/2023 02:50;134,26668;3599,1885;33,679432;33,965;67,127785;47,37131;33,512394;26,307854;56,42419;44,217537
29/01/2023 03:00;134,28459;3599,7908;32,58714;34,41307;67,83728;46,488056;32,947327;26,07553;55,373466;44,413937
29/01/2023 03:10;134,20212;3600,717;33,678875;32,639725;67,56684;46,390053;32,467915;25,996525;55,78046;44,661484
29/01/2023 03:20;134,20007;3600,6726;32,019196;34,95739;68,347885;46,373825;33,094612;26,322346;55,367466;43,400936
29/01/2023 03:30;134,19124;3601,4834;32,85426;34,885853;67,98805;45,4839;32,69418;27,125156;55,29392;44,63567
29/01/2023 03:40;134,22586;3599,3284;32,540558;34,169308;67,18416;45,470356;33,384182;26,180828;55,49948;44,106396
29/01/2023 03:50;134,78593;3598,5637;33,876072;34,031967;67,06541;45,32621;32,982834;26,911982;55,750782;44,39649
29/01/2023 04:00;134,75635;3599,7222;32,905624;34,864067;66,589455;45,89897;33,074463;26,768847;55,465466;44,344833
29/01/2023 04:10;134,65886;3600,6758;32,286186;34,3195;67,19673;45,586468;33,306435;26,992077;55,607384;43,845776
29/01/2023 04:20;134,31036;3601,0923;33,112507;34,24997;67,34303;46,62407;32,534126;26,968466;54,91847;44,28101
29/01/2023 04:30;134,21986;3600,5752;32,837406;34,62665;66,57258;46,107334;33,12438;27,046219;55,17222;43,933647
29/01/2023 04:40;134,31363;3600,83;31,956453;34,67386;67,06598;46,467094;33,02285;26,804502;55,518368;44,60691
29/01/2023 04:50;134,67342;3598,7092;32,622192;32,81021;67,42097;46,218998;33,324684;26,342947;55,403294;44,172764
29/01/2023 05:00;134,39139;3601,0266;33,399944;34,302315;67,467674;46,614044;32,981728;26,482384;55,309704;44,815525
29/01/2023 05:10;134,69933;3600,0002;34,586422;33,355865;66,99253;45,94939;33,619713;27,226223;55,35149;44,289005
29/01/2023 05:20;134,28171;3599,9028;32,96119;34,559002;67,34473;46,35488;33,261795;26,255074;55,70721;45,143105
29/01/2023 05:30;134,63338;3600,0085;33,189365;34,40358;67,49845;46,045776;33,106007;26,415527;55,016853;44,29572
29/01/2023 05:40;134,43877;3600,7625;32,72791;35,397087;67,388756;46,079514;32,98435;26,956057;55,183468;44,533703
29/01/2023 05:50;134,1761;3600,2883;32,93126;34,53062;67,57181;47,227165;32,87997;27,08494;55,647366;44,55808
29/01/2023 06:00;134,2846;3600,412;32,54522;33,77792;67,2766;46,80901;33,0701;26,405077;55,37502;43,853844
29/01/2023 06:10;134,39621;3600,8398;32,338696;33,8211;67,572784;46,50474;32,931892;27,070929;55,162495;43,887947
29/01/2023 06:20;132,5499;3603,7278;33,24145;32,838894;67,2723;46,35695;33,213573;27,178446;55,51215;44,78729
29/01/2023 06:30;132,7059;3603,5227;33,25571;33,457058;67,231674;46,68008;33,118546;26,69636;55,13203;44,769028
29/01/2023 06:40;133,59166;3602,4858;32,200306;34,717564;67,11817;45,731697;33,06721;27,097435;55,173687;43,779686
29/01/2023 06:50;133,3569;3603,0103;34,149677;34,264175;67,42642;46,26091;33,000942;26,516815;54,576103;44,1349
29/01/2023 07:00;132,44208;3603,6973;33,72863;34,334198;67,26478;46,125744;33,0351;27,450788;55,159084;44,139683
29/01/2023 07:10;132,58698;3603,6072;33,63105;34,53239;67,41653;46,968353;33,31469;27,591896;55,843513;43,99615
29/01/2023 07:20;134,01988;3601,4128;33,147923;33,730064;67,433624;46,29983;33,173584;27,419678;55,119167;44,10328
29/01/2023 07:30;133,98837;3601,4348;33,91484;34,12209;67,40283;46,33376;33,441467;27,355745;55,33828;43,597393
29/01/2023 07:40;134,94199;3599,0815;35,386414;33,52749;65,31585;45,435894;33,547386;26,22721;54,7927;43,96505
29/01/2023 07:50;134,78862;3600,0305;35,373188;33,90077;66,57185;46,05325;33,04637;27,096088;55,48669;44,042786
29/01/2023 08:00;134,77449;3598,9382;35,041836;33,668987;66,45852;45,746964;32,210976;26,631655;55,57028;44,256184
29/01/2023 08:10;134,47366;3599,916;33,653004;40,450134;66,72961;45,993275;32,608337;27,355778;55,85625;44,43117
29/01/2023 08:20;134,163;3601,2253;33,605137;34,320503;67,23746;45,52615;33,555634;27,03269;55,49238;44,63262
29/01/2023 08:30;134,05818;3601,2234;33,460526;34,554825;66,43048;45,567497;33,511715;27,145689;55,892544;44,00494
29/01/2023 08:40;134,25304;3600,4214;34,067017;34,729813;66,317604;45,97462;33,822956;27,136454;55,28463;44,16734
29/01/2023 08:50;134,3786;3599,0662;33,96201;33,387074;66,399185;46,400043;33,829063;26,287077;56,00021;44,058933
29/01/2023 09:00;134,87495;3598,3086;34,309715;34,042744;66,132225;45,527664;33,294106;26,827635;55,636322;44,511948
29/01/2023 09:10;134,81392;3599,7332;33,22035;33,566833;66,49061;46,326817;33,885254;27,056269;55,877476;44,435192
29/01/2023 09:20;135,02046;3598,3386;33,79285;33,847565;67,68982;46,917057;33,262215;26,469326;56,012188;44,60361
29/01/2023 09:30;134,72507;3599,5413;32,70039;34,520496;67,558754;46,770176;33,534798;27,474766;55,471294;44,779182
29/01/2023 09:40;134,62462;3599,0444;34,1202;33,40671;65,86434;46,650383;32,76368;27,022804;55,35959;45,07083
29/01/2023 09:50;134,6192;3599,8716;35,5947;34,318142;67,23896;46,41463;32,712704;26,926073;55,463463;44,654835
29/01/2023 10:00;134,31206;3599,6064;31,523737;34,020836;66,58454;46,496796;32,917126;26,400818;55,519527;44,311695
29/01/2023 10:10;134,79051;3599,6545;32,74058;33,498894;66,43061;46,8627;32,88692;26,454695;54,873596;44,669895
29/01/2023 10:20;134,51895;3599,9614;32,735104;33,578766;66,41835;46,854126;32,880585;26,52481;55,620598;44,6345
29/01/2023 10:30;134,38298;3599,7776;34,36491;33,61448;66,32104;47,27919;33,4913;27,059746;55,092632;44,15685
29/01/2023 10:40;134,47937;3599,811;35,733643;33,4348;65,87318;47,7051;32,723507;26,389599;55,181595;44,15389
29/01/2023 10:50;134,61208;3599,4573;35,35897;33,940434;66,3803;47,548527;33,188473;26,778708;54,997936;44,591293
29/01/2023 11:00;134,903;3599,2136;34,18317;33,94948;67,07453;47,44539;33,187893;26,720839;55,202927;44,729694
29/01/2023 11:10;134,71548;3600,3347;34,62008;33,04032;66,80002;46,838753;32,47553;26,40188;54,885498;44,729366
29/01/2023 11:20;134,37872;3600,3198;32,67546;33,380486;67,44574;46,406086;33,615406;27,23591;55,38232;44,373306
29/01/2023 11:30;134,29796;3599,6973;34,20245;33,799576;68,42666;47,327324;33,965225;26,518179;55,107815;44,100704
29/01/2023 11:40;134,70169;3598,4688;35,8957;33,715775;66,61775;47,165813;33,161198;26,58588;55,00732;45,094746
29/01/2023 11:50;134,85748;3599,525;36,180176;34,182102;66,28273;46,911884;32,927883;26,817898;55,52543;44,528065
29/01/2023 12:00;134,40222;3600,1511;35,983097;33,689102;65,77101;47,086098;33,574142;26,544254;55,31959;45,244473
29/01/2023 12:10;134,48073;3599,676;36,656067;33,551353;66,13773;48,14712;32,91652;26,198914;55,77753;45,575565
29/01/2023 12:20;134,78279;3599,1787;35,62401;33,350548;65,642296;47,595833;33,144756;25,92566;55,738342;44,801975
29/01/2023 12:30;134,9726;3599,1472;36,101532;32,688274;66,34837;47,79488;32,630722;26,832989;56,80959;44,74539
29/01/2023 12:40;134,36859;3600,7732;33,464302;33,06688;65,39538;48,431477;33,456364;25,784967;55,49072;45,50076
29/01/2023 12:50;134,35654;3600,5315;32,56627;33,031628;67,32085;48,505543;33,595806;25,925262;55,791977;45,36138
29/01/2023 13:00;134,54536;3599,939;34,55505;33,53548;67,834526;47,879883;33,14675;26,53279;56,42959;46,248173
29/01/2023 13:10;134,5334;3599,165;33,25346;34,419174;67,4166;48,158524;33,111595;26,829767;56,480995;45,39035
29/01/2023 13:20;134,57954;3599,4202;32,39783;33,31181;68,404045;48,103374;33,320484;26,711468;56,435036;45,601875
29/01/2023 13:30;134,20695;3600,8054;33,6732;32,875824;67,96739;47,991806;33,27158;26,695152;56,338894;45,63864
29/01/2023 13:40;134,0884;3601,0974;34,89884;32,993248;68,00891;47,805008;32,91996;26,902332;56,30748;45,910984
29/01/2023 13:50;134,48993;3599,4375;34,9781;33,26323;67,9149;47,458256;33,217888;26,91949;56,70351;45,753464
29/01/2023 14:00;134,75691;3599,3308;34,430443;32,944454;68,257;47,858467;33,207424;26,834738;56,67557;45,388687
29/01/2023 14:10;135,2191;3597,711;33,89264;32,281387;65,94266;46,081852;33,400772;26,747963;56,655212;45,313023
29/01/2023 14:20;134,80302;3599,9387;32,740746;33,302128;65,22592;48,235584;33,677902;26,116589;56,777775;45,86901
29/01/2023 14:30;134,82478;3599,1372;33,048637;32,98619;63,449524;47,48517;33,163918;27,152014;56,568806;46,0047
29/01/2023 14:40;134,16635;3600,7988;37,077385;32,82742;65,021324;47,52905;33,57932;27,127897;56,853714;46,25496
29/01/2023 14:50;134,28415;3600,213;42,81717;32,953068;63,569553;47,36561;33,672943;27,286108;56,852413;46,116512
29/01/2023 15:00;134,92143;3598,6667;34,708447;32,977623;64,46521;47,26896;33,30674;26,883488;56,712105;46,825325
29/01/2023 15:10;134,81511;3598,555;33,996445;33,636005;63,457024;47,295513;33,20639;27,26033;57,193832;46,070282
29/01/2023 15:20;134,47617;3600,8616;33,431984;33,317238;61,852028;47,81937;32,92587;26,896763;56,733356;46,632244
29/01/2023 15:30;134,23613;3600,6382;33,750565;32,57701;62,243084;46,710773;33,694267;26,661554;56,771038;46,071964
29/01/2023 15:40;134,29536;3599,973;32,202686;32,52185;62,98598;48,88965;33,064766;26,677996;56,744625;46,509476
29/01/2023 15:50;134,21794;3600,0574;33,58779;32,931976;63,99641;48,31233;33,3554;26,413149;57,234123;46,867367
29/01/2023 16:00;134,50284;3598,7498;33,12965;32,80115;63,905937;47,456345;33,444153;27,46359;57,42897;46,092445
29/01/2023 16:10;135,47403;3597,3572;34,22135;31,59153;63,951603;47,471447;33,12117;26,529804;56,494537;46,36711
29/01/2023 16:20;135,0771;3597,911;33,340843;32,112907;63,76733;47,250736;33,410366;26,167488;56,72681;46,510937
29/01/2023 16:30;134,67152;3599,9172;31,242865;31,900417;63,78343;46,952;33,32113;26,871052;56,21381;46,26829
29/01/2023 16:40;134,38437;3599,039;30,798264;32,722862;63,807617;47,966316;33,065098;26,870834;56,469536;45,808804
29/01/2023 16:50;134,87202;3599,0234;30,007833;32,2321;63,568172;48,72477;33,53056;26,334288;56,348103;45,749107
29/01/2023 17:00;134,20267;3601,194;29,60284;31,830452;64,15984;48,79786;33,17724;26,832989;56,649017;46,50821
29/01/2023 17:10;134,16602;3600,5881;30,970528;31,619265;64,62817;48,683;33,098736;27,448874;57,367798;46,881294
29/01/2023 17:20;134,13678;3600,5579;30,799791;32,125256;64,59819;48,633007;33,045395;26,419374;57,07264;46,60545
29/01/2023 17:30;134,39886;3599,6128;32,663475;32,637352;63,62089;47,905613;32,852818;26,783731;56,935448;46,73856
29/01/2023 17:40;134,25092;3600,877;34,196667;33,194454;64,49462;48,387783;32,98295;26,473755;56,42488;46,163097
29/01/2023 17:50;134,35422;3599,306;31,54994;32,112793;65,47371;49,00227;32,53793;26,541212;57,068764;46,643444
29/01/2023 18:00;135,00883;3598,6096;35,413166;32,030342;66,503105;48,84686;32,262768;26,319345;56,978653;46,614857
29/01/2023 18:10;134,41714;3600,2874;34,436764;32,933887;66,4284;48,463947;33,073364;26,621965;57,37276;46,68652
29/01/2023 18:20;134,32378;3600,5945;32,40895;32,471413;65,270874;48,05209;32,2279;26,676104;57,33545;47,474854
29/01/2023 18:30;134,43597;3599,669;34,081375;33,779213;66,43469;47,955536;32,162056;26,651777;57,37934;47,188255
29/01/2023 18:40;134,76344;3598,7795;33,113735;32,774254;66,695244;47,604706;32,233624;25,658092;57,69771;46,396637
29/01/2023 18:50;134,79068;3599,5894;34,198727;33,013485;65,930115;46,897175;32,291588;26,166157;57,6371;46,15954
29/01/2023 19:00;134,51581;3599,7188;33,669548;33,34774;66,30491;46,28264;31,860542;25,010002;57,49057;46,536476
29/01/2023 19:10;134,22943;3601,3555;32,080082;33,061142;66,683304;46,95864;31,616156;26,232445;57,628086;46,56405
29/01/2023 19:20;134,37233;3599,979;31,68822;33,46544;67,32053;47,00147;31,894012;26,305098;57,47299;46,20119
29/01/2023 19:30;134,81674;3599,9912;31,759117;33,34563;67,64906;48,890793;32,770393;26,104197;57,572556;46,22672
29/01/2023 19:40;135,06123;3598,5156;31,634314;33,6957;68,29424;47,895153;32,75884;25,773693;57,61148;45,271347
29/01/2023 19:50;134,92851;3598,5747;32,326046;33,500633;68,36941;47,852898;31,48843;26,198715;56,978676;45,960453
29/01/2023 20:00;134,51843;3600,2356;32,353863;33,478413;67,6691;47,659355;31,46972;26,74497;57,18602;45,650085
29/01/2023 20:10;134,06482;3601,2622;32,341232;34,221004;68,6259;47,884716;32,289124;26,1003;56,842403;44,746334
29/01/2023 20:20;134,24368;3601,364;32,365643;34,761112;68,984375;46,87099;32,550297;26,481792;57,17626;45,587505
29/01/2023 20:30;134,10817;3601,1072;32,28134;32,83153;68,61099;47,255455;32,48042;26,659832;57,79927;46,106625
29/01/2023 20:40;134,32835;3600,7805;32,93427;33,900135;67,53746;47,321026;32,382465;26,226776;57,3218;45,84684
29/01/2023 20:50;134,06956;3601,718;32,50408;33,13725;67,33798;46,002937;32,266785;25,902027;57,313374;45,686825
29/01/2023 21:00;134,16655;3600,079;33,804344;33,764324;68,51344;47,496025;32,59283;25,242195;57,33062;45,98103
29/01/2023 21:10;134,60982;3599,341;32,926327;34,2131;68,06757;46,895275;33,030476;26,318804;57,161983;45,41683
29/01/2023 21:20;134,40677;3600,794;31,43751;33,916985;67,656624;46,57966;32,296814;26,428946;57,48914;45,69205
29/01/2023 21:30;134,2188;3601,2407;32,116756;33,659096;67,95477;47,185062;32,358818;25,580828;57,044647;45,50725
29/01/2023 21:40;134,08511;3601,3838;31,839466;34,40102;68,347466;47,09565;32,51766;25,736176;56,821556;45,75215
29/01/2023 21:50;134,14633;3600,9792;32,630783;33,231438;68,360466;46,158764;32,300873;25,913721;56,418488;45,73979
29/01/2023 22:00;134,30663;3600,168;32,61193;33,938404;68,44992;47,592533;32,741486;26,137897;57,206253;45,59776
29/01/2023 22:10;134,01555;3601,815;33,626987;34,553196;67,38785;46,349648;32,36812;26,335855;56,78348;46,31305
29/01/2023 22:20;133,68544;3602,5713;32,04491;33,12442;67,64996;46,384716;32,136295;26,187521;56,303535;45,797707
29/01/2023 22:30;134,21222;3600,8875;31,21083;34,368385;67,57617;45,8422;32,45034;27,006718;56,81088;45,838875
29/01/2023 22:40;134,56654;3600,4897;32,092503;34,41946;67,53716;45,6065;32,82139;25,980816;56,84697;45,17791
29/01/2023 22:50;133,08498;3603,3704;31,555408;34,798733;67,32269;47,32489;32,24936;26,880026;56,58712;45,6403
29/01/2023 23:00;133,95088;3600,9082;32,062416;34,66735;68,46687;45,86928;32,154354;27,028477;57,08092;45,363605
29/01/2023 23:10;134,38841;3600,0012;32,838535;34,078808;68,82151;46,601864;32,34535;26,83381;56,570362;45,53029
29/01/2023 23:20;134,54997;3599,1094;31,681738;34,001648;67,10961;45,477524;32,86505;25,791565;57,113297;45,376637
29/01/2023 23:30;134,8961;3599,7642;32,770138;34,49159;66,690834;45,67873;32,650448;26,449522;56,44204;45,352192
29/01/2023 23:40;134,12585;3601,5005;33,493393;34,95133;67,67972;46,273808;32,049282;27,049505;56,297543;44,954113
29/01/2023 23:50;134,4753;3599,6543;32,434437;34,702103;67,53554;47,48323;32,60537;25,556435;56,708797;45,18887
30/01/2023 00:00;134,83884;3600,22;33,720066;34,5273;67,03984;46,09247;32,340096;26,347412;56,638077;45,59957
30/01/2023 00:10;134,68532;3600,705;32,080864;34,68139;67,440254;47,535397;32,637905;26,874645;57,1813;45,257355
30/01/2023 00:20;134,49915;3600,2856;32,635666;33,569168;68,90556;46,67695;32,34289;26,728464;56,442116;45,600967
30/01/2023 00:30;134,27351;3599,7102;30,433176;34,53932;68,49739;46,654774;33,17711;26,735628;56,25544;46,001812
30/01/2023 00:40;134,20895;3600,538;31,59859;33,715508;67,65462;46,385994;32,754333;26,910366;56,746532;45,16224
30/01/2023 00:50;134,4103;3599,8076;31,234516;34,802296;68,62707;46,987;32,135056;27,334036;56,99858;44,920773
30/01/2023 01:00;134,21933;3600,979;32,271797;33,664104;67,51872;45,749317;32,613373;26,479708;57,138412;44,86661
30/01/2023 01:10;134,2747;3600,2087;31,181702;34,14008;67,11728;45,91723;32,45188;27,10005;56,448544;44,79314
30/01/2023 01:20;134,1021;3600,633;32,722538;33,98396;66,89713;46,413708;32,550415;26,854588;56,974384;45,549347
